f [Hz], FR(kf0), FI(kf0), |F(kf0)|
0.30066,-4.16473e-14,0,4.16473e-14
0.301044,0.471315,0,0.471315
0.301427,0.828943,0,0.828943
0.301811,0.976905,0,0.976905
0.302194,0.85195,0,0.85195
0.302578,0.433569,0,0.433569
0.302961,-0.252497,0,0.252497
0.303345,-1.13781,0,1.13781
0.303728,-2.12132,0,2.12132
0.304112,-3.0844,0,3.0844
0.304495,-3.90862,0,3.90862
0.304879,-4.49352,0,4.49352
0.305262,-4.77164,0,4.77164
0.305646,-4.71858,0,4.71858
0.306029,-4.35657,0,4.35657
0.306413,-3.75092,0,3.75092
0.306796,-3,0,3
0.30718,-2.22019,0,2.22019
0.307563,-1.52814,0,1.52814
0.307947,-1.02306,0,1.02306
0.30833,-0.771639,0,0.771639
0.308714,-0.798005,0,0.798005
0.309097,-1.0802,0,1.0802
0.309481,-1.55366,0,1.55366
0.309864,-2.12132,0,2.12132
0.310248,-2.66855,0,2.66855
0.310631,-3.08092,0,3.08092
0.311015,-3.26195,0,3.26195
0.311398,-3.14805,0,3.14805
0.311782,-2.71861,0,2.71861
0.312165,-1.99948,0,1.99948
0.312549,-1.05942,0,1.05942
0.312932,-5.38913e-14,0,5.38913e-14
0.313316,1.05942,0,1.05942
0.313699,1.99948,0,1.99948
0.314083,2.71861,0,2.71861
0.314466,3.14805,0,3.14805
0.31485,3.26195,0,3.26195
0.315233,3.08092,0,3.08092
0.315617,2.66855,0,2.66855
0.316,2.12132,0,2.12132
0.316384,1.55366,0,1.55366
0.316767,1.0802,0,1.0802
0.317151,0.798005,0,0.798005
0.317534,0.771639,0,0.771639
0.317918,1.02306,0,1.02306
0.318301,1.52814,0,1.52814
0.318685,2.22019,0,2.22019
0.319068,3,0,3
0.319451,3.75092,0,3.75092
0.319835,4.35657,0,4.35657
0.320218,4.71858,0,4.71858
0.320602,4.77164,0,4.77164
0.320985,4.49352,0,4.49352
0.321369,3.90862,0,3.90862
0.321752,3.0844,0,3.0844
0.322136,2.12132,0,2.12132
0.322519,1.13781,0,1.13781
0.322903,0.252497,0,0.252497
0.323286,-0.433569,0,0.433569
0.32367,-0.85195,0,0.85195
0.324053,-0.976905,0,0.976905
0.324437,-0.828943,0,0.828943
0.32482,-0.471315,0,0.471315
0.325204,-7.34479e-15,0,7.34479e-15
0.325587,0.471315,0,0.471315
0.325971,0.828943,0,0.828943
0.326354,0.976905,0,0.976905
0.326738,0.85195,0,0.85195
0.327121,0.433569,0,0.433569
0.327505,-0.252497,0,0.252497
0.327888,-1.13781,0,1.13781
0.328272,-2.12132,0,2.12132
0.328655,-3.0844,0,3.0844
0.329039,-3.90862,0,3.90862
0.329422,-4.49352,0,4.49352
0.329806,-4.77164,0,4.77164
0.330189,-4.71858,0,4.71858
0.330573,-4.35657,0,4.35657
0.330956,-3.75092,0,3.75092
0.33134,-3,0,3
0.331723,-2.22019,0,2.22019
0.332107,-1.52814,0,1.52814
0.33249,-1.02306,0,1.02306
0.332874,-0.771639,0,0.771639
0.333257,-0.798005,0,0.798005
0.333641,-1.0802,0,1.0802
0.334024,-1.55366,0,1.55366
0.334408,-2.12132,0,2.12132
0.334791,-2.66855,0,2.66855
0.335175,-3.08092,0,3.08092
0.335558,-3.26195,0,3.26195
0.335942,-3.14805,0,3.14805
0.336325,-2.71861,0,2.71861
0.336709,-1.99948,0,1.99948
0.337092,-1.05942,0,1.05942
0.337476,2.15742e-14,0,2.15742e-14
0.337859,1.05942,0,1.05942
0.338243,1.99948,0,1.99948
0.338626,2.71861,0,2.71861
0.33901,3.14805,0,3.14805
0.339393,3.26195,0,3.26195
0.339777,3.08092,0,3.08092
0.34016,2.66855,0,2.66855
0.340544,2.12132,0,2.12132
0.340927,1.55366,0,1.55366
0.341311,1.0802,0,1.0802
0.341694,0.798005,0,0.798005
0.342078,0.771639,0,0.771639
0.342461,1.02306,0,1.02306
0.342845,1.52814,0,1.52814
0.343228,2.22019,0,2.22019
0.343612,3,0,3
0.343995,3.75092,0,3.75092
0.344379,4.35657,0,4.35657
0.344762,4.71858,0,4.71858
0.345146,4.77164,0,4.77164
0.345529,4.49352,0,4.49352
0.345913,3.90862,0,3.90862
0.346296,3.0844,0,3.0844
0.34668,2.12132,0,2.12132
0.347063,1.13781,0,1.13781
0.347447,0.252497,0,0.252497
0.34783,-0.433569,0,0.433569
0.348214,-0.85195,0,0.85195
0.348597,-0.976905,0,0.976905
0.348981,-0.828943,0,0.828943
0.349364,-0.471315,0,0.471315
0.349748,-4.40966e-14,0,4.40966e-14
0.350131,0.471315,0,0.471315
0.350515,0.828943,0,0.828943
0.350898,0.976905,0,0.976905
0.351282,0.85195,0,0.85195
0.351665,0.433569,0,0.433569
0.352049,-0.252497,0,0.252497
0.352432,-1.13781,0,1.13781
0.352816,-2.12132,0,2.12132
0.353199,-3.0844,0,3.0844
0.353583,-3.90862,0,3.90862
0.353966,-4.49352,0,4.49352
0.35435,-4.77164,0,4.77164
0.354733,-4.71858,0,4.71858
0.355117,-4.35657,0,4.35657
0.3555,-3.75092,0,3.75092
0.355884,-3,0,3
0.356267,-2.22019,0,2.22019
0.356651,-1.52814,0,1.52814
0.357034,-1.02306,0,1.02306
0.357418,-0.771639,0,0.771639
0.357801,-0.798005,0,0.798005
0.358185,-1.0802,0,1.0802
0.358568,-1.55366,0,1.55366
0.358952,-2.12132,0,2.12132
0.359335,-2.66855,0,2.66855
0.359718,-3.08092,0,3.08092
0.360102,-3.26195,0,3.26195
0.360485,-3.14805,0,3.14805
0.360869,-2.71861,0,2.71861
0.361252,-1.99948,0,1.99948
0.361636,-1.05942,0,1.05942
0.362019,-5.92797e-14,0,5.92797e-14
0.362403,1.05942,0,1.05942
0.362786,1.99948,0,1.99948
0.36317,2.71861,0,2.71861
0.363553,3.14805,0,3.14805
0.363937,3.26195,0,3.26195
0.36432,3.08092,0,3.08092
0.364704,2.66855,0,2.66855
0.365087,2.12132,0,2.12132
0.365471,1.55366,0,1.55366
0.365854,1.0802,0,1.0802
0.366238,0.798005,0,0.798005
0.366621,0.771639,0,0.771639
0.367005,1.02306,0,1.02306
0.367388,1.52814,0,1.52814
0.367772,2.22019,0,2.22019
0.368155,3,0,3
0.368539,3.75092,0,3.75092
0.368922,4.35657,0,4.35657
0.369306,4.71858,0,4.71858
0.369689,4.77164,0,4.77164
0.370073,4.49352,0,4.49352
0.370456,3.90862,0,3.90862
0.37084,3.0844,0,3.0844
0.371223,2.12132,0,2.12132
0.371607,1.13781,0,1.13781
0.37199,0.252497,0,0.252497
0.372374,-0.433569,0,0.433569
0.372757,-0.85195,0,0.85195
0.373141,-0.976905,0,0.976905
0.373524,-0.828943,0,0.828943
0.373908,-0.471315,0,0.471315
0.374291,-9.79408e-15,0,9.79408e-15
0.374675,0.471315,0,0.471315
0.375058,0.828943,0,0.828943
0.375442,0.976905,0,0.976905
0.375825,0.85195,0,0.85195
0.376209,0.433569,0,0.433569
0.376592,-0.252497,0,0.252497
0.376976,-1.13781,0,1.13781
0.377359,-2.12132,0,2.12132
0.377743,-3.0844,0,3.0844
0.378126,-3.90862,0,3.90862
0.37851,-4.49352,0,4.49352
0.378893,-4.77164,0,4.77164
0.379277,-4.71858,0,4.71858
0.37966,-4.35657,0,4.35657
0.380044,-3.75092,0,3.75092
0.380427,-3,0,3
0.380811,-2.22019,0,2.22019
0.381194,-1.52814,0,1.52814
0.381578,-1.02306,0,1.02306
0.381961,-0.771639,0,0.771639
0.382345,-0.798005,0,0.798005
0.382728,-1.0802,0,1.0802
0.383112,-1.55366,0,1.55366
0.383495,-2.12132,0,2.12132
0.383879,-2.66855,0,2.66855
0.384262,-3.08092,0,3.08092
0.384646,-3.26195,0,3.26195
0.385029,-3.14805,0,3.14805
0.385413,-2.71861,0,2.71861
0.385796,-1.99948,0,1.99948
0.38618,-1.05942,0,1.05942
0.386563,1.61858e-14,0,1.61858e-14
0.386947,1.05942,0,1.05942
0.38733,1.99948,0,1.99948
0.387714,2.71861,0,2.71861
0.388097,3.14805,0,3.14805
0.388481,3.26195,0,3.26195
0.388864,3.08092,0,3.08092
0.389248,2.66855,0,2.66855
0.389631,2.12132,0,2.12132
0.390015,1.55366,0,1.55366
0.390398,1.0802,0,1.0802
0.390782,0.798005,0,0.798005
0.391165,0.771639,0,0.771639
0.391549,1.02306,0,1.02306
0.391932,1.52814,0,1.52814
0.392316,2.22019,0,2.22019
0.392699,3,0,3
0.393083,3.75092,0,3.75092
0.393466,4.35657,0,4.35657
0.39385,4.71858,0,4.71858
0.394233,4.77164,0,4.77164
0.394617,4.49352,0,4.49352
0.395,3.90862,0,3.90862
0.395384,3.0844,0,3.0844
0.395767,2.12132,0,2.12132
0.396151,1.13781,0,1.13781
0.396534,0.252497,0,0.252497
0.396918,-0.433569,0,0.433569
0.397301,-0.85195,0,0.85195
0.397685,-0.976905,0,0.976905
0.398068,-0.828943,0,0.828943
0.398452,-0.471315,0,0.471315
0.398835,-4.65459e-14,0,4.65459e-14
0.399219,0.471315,0,0.471315
0.399602,0.828943,0,0.828943
0.399985,0.976905,0,0.976905
0.400369,0.85195,0,0.85195
0.400752,0.433569,0,0.433569
0.401136,-0.252497,0,0.252497
0.401519,-1.13781,0,1.13781
0.401903,-2.12132,0,2.12132
0.402286,-3.0844,0,3.0844
0.40267,-3.90862,0,3.90862
0.403053,-4.49352,0,4.49352
0.403437,-4.77164,0,4.77164
0.40382,-4.71858,0,4.71858
0.404204,-4.35657,0,4.35657
0.404587,-3.75092,0,3.75092
0.404971,-3,0,3
0.405354,-2.22019,0,2.22019
0.405738,-1.52814,0,1.52814
0.406121,-1.02306,0,1.02306
0.406505,-0.771639,0,0.771639
0.406888,-0.798005,0,0.798005
0.407272,-1.0802,0,1.0802
0.407655,-1.55366,0,1.55366
0.408039,-2.12132,0,2.12132
0.408422,-2.66855,0,2.66855
0.408806,-3.08092,0,3.08092
0.409189,-3.26195,0,3.26195
0.409573,-3.14805,0,3.14805
0.409956,-2.71861,0,2.71861
0.41034,-1.99948,0,1.99948
0.410723,-1.05942,0,1.05942
0.411107,-6.46682e-14,0,6.46682e-14
0.41149,1.05942,0,1.05942
0.411874,1.99948,0,1.99948
0.412257,2.71861,0,2.71861
0.412641,3.14805,0,3.14805
0.413024,3.26195,0,3.26195
0.413408,3.08092,0,3.08092
0.413791,2.66855,0,2.66855
0.414175,2.12132,0,2.12132
0.414558,1.55366,0,1.55366
0.414942,1.0802,0,1.0802
0.415325,0.798005,0,0.798005
0.415709,0.771639,0,0.771639
0.416092,1.02306,0,1.02306
0.416476,1.52814,0,1.52814
0.416859,2.22019,0,2.22019
0.417243,3,0,3
0.417626,3.75092,0,3.75092
0.41801,4.35657,0,4.35657
0.418393,4.71858,0,4.71858
0.418777,4.77164,0,4.77164
0.41916,4.49352,0,4.49352
0.419544,3.90862,0,3.90862
0.419927,3.0844,0,3.0844
0.420311,2.12132,0,2.12132
0.420694,1.13781,0,1.13781
0.421078,0.252497,0,0.252497
0.421461,-0.433569,0,0.433569
0.421845,-0.85195,0,0.85195
0.422228,-0.976905,0,0.976905
0.422612,-0.828943,0,0.828943
0.422995,-0.471315,0,0.471315
0.423379,-1.22434e-14,0,1.22434e-14
0.423762,0.471315,0,0.471315
0.424146,0.828943,0,0.828943
0.424529,0.976905,0,0.976905
0.424913,0.85195,0,0.85195
0.425296,0.433569,0,0.433569
0.42568,-0.252497,0,0.252497
0.426063,-1.13781,0,1.13781
0.426447,-2.12132,0,2.12132
0.42683,-3.0844,0,3.0844
0.427214,-3.90862,0,3.90862
0.427597,-4.49352,0,4.49352
0.427981,-4.77164,0,4.77164
0.428364,-4.71858,0,4.71858
0.428748,-4.35657,0,4.35657
0.429131,-3.75092,0,3.75092
0.429515,-3,0,3
0.429898,-2.22019,0,2.22019
0.430282,-1.52814,0,1.52814
0.430665,-1.02306,0,1.02306
0.431049,-0.771639,0,0.771639
0.431432,-0.798005,0,0.798005
0.431816,-1.0802,0,1.0802
0.432199,-1.55366,0,1.55366
0.432583,-2.12132,0,2.12132
0.432966,-2.66855,0,2.66855
0.43335,-3.08092,0,3.08092
0.433733,-3.26195,0,3.26195
0.434117,-3.14805,0,3.14805
0.4345,-2.71861,0,2.71861
0.434884,-1.99948,0,1.99948
0.435267,-1.05942,0,1.05942
0.435651,1.07973e-14,0,1.07973e-14
0.436034,1.05942,0,1.05942
0.436418,1.99948,0,1.99948
0.436801,2.71861,0,2.71861
0.437185,3.14805,0,3.14805
0.437568,3.26195,0,3.26195
0.437952,3.08092,0,3.08092
0.438335,2.66855,0,2.66855
0.438719,2.12132,0,2.12132
0.439102,1.55366,0,1.55366
0.439485,1.0802,0,1.0802
0.439869,0.798005,0,0.798005
0.440252,0.771639,0,0.771639
0.440636,1.02306,0,1.02306
0.441019,1.52814,0,1.52814
0.441403,2.22019,0,2.22019
0.441786,3,0,3
0.44217,3.75092,0,3.75092
0.442553,4.35657,0,4.35657
0.442937,4.71858,0,4.71858
0.44332,4.77164,0,4.77164
0.443704,4.49352,0,4.49352
0.444087,3.90862,0,3.90862
0.444471,3.0844,0,3.0844
0.444854,2.12132,0,2.12132
0.445238,1.13781,0,1.13781
0.445621,0.252497,0,0.252497
0.446005,-0.433569,0,0.433569
0.446388,-0.85195,0,0.85195
0.446772,-0.976905,0,0.976905
0.447155,-0.828943,0,0.828943
0.447539,-0.471315,0,0.471315
0.447922,-4.89952e-14,0,4.89952e-14
0.448306,0.471315,0,0.471315
0.448689,0.828943,0,0.828943
0.449073,0.976905,0,0.976905
0.449456,0.85195,0,0.85195
0.44984,0.433569,0,0.433569
0.450223,-0.252497,0,0.252497
0.450607,-1.13781,0,1.13781
0.45099,-2.12132,0,2.12132
0.451374,-3.0844,0,3.0844
0.451757,-3.90862,0,3.90862
0.452141,-4.49352,0,4.49352
0.452524,-4.77164,0,4.77164
0.452908,-4.71858,0,4.71858
0.453291,-4.35657,0,4.35657
0.453675,-3.75092,0,3.75092
0.454058,-3,0,3
0.454442,-2.22019,0,2.22019
0.454825,-1.52814,0,1.52814
0.455209,-1.02306,0,1.02306
0.455592,-0.771639,0,0.771639
0.455976,-0.798005,0,0.798005
0.456359,-1.0802,0,1.0802
0.456743,-1.55366,0,1.55366
0.457126,-2.12132,0,2.12132
0.45751,-2.66855,0,2.66855
0.457893,-3.08092,0,3.08092
0.458277,-3.26195,0,3.26195
0.45866,-3.14805,0,3.14805
0.459044,-2.71861,0,2.71861
0.459427,-1.99948,0,1.99948
0.459811,-1.05942,0,1.05942
0.460194,-7.00566e-14,0,7.00566e-14
0.460578,1.05942,0,1.05942
0.460961,1.99948,0,1.99948
0.461345,2.71861,0,2.71861
0.461728,3.14805,0,3.14805
0.462112,3.26195,0,3.26195
0.462495,3.08092,0,3.08092
0.462879,2.66855,0,2.66855
0.463262,2.12132,0,2.12132
0.463646,1.55366,0,1.55366
0.464029,1.0802,0,1.0802
0.464413,0.798005,0,0.798005
0.464796,0.771639,0,0.771639
0.46518,1.02306,0,1.02306
0.465563,1.52814,0,1.52814
0.465947,2.22019,0,2.22019
0.46633,3,0,3
0.466714,3.75092,0,3.75092
0.467097,4.35657,0,4.35657
0.467481,4.71858,0,4.71858
0.467864,4.77164,0,4.77164
0.468248,4.49352,0,4.49352
0.468631,3.90862,0,3.90862
0.469015,3.0844,0,3.0844
0.469398,2.12132,0,2.12132
0.469782,1.13781,0,1.13781
0.470165,0.252497,0,0.252497
0.470549,-0.433569,0,0.433569
0.470932,-0.85195,0,0.85195
0.471316,-0.976905,0,0.976905
0.471699,-0.828943,0,0.828943
0.472083,-0.471315,0,0.471315
0.472466,-1.46927e-14,0,1.46927e-14
0.47285,0.471315,0,0.471315
0.473233,0.828943,0,0.828943
0.473617,0.976905,0,0.976905
0.474,0.85195,0,0.85195
0.474384,0.433569,0,0.433569
0.474767,-0.252497,0,0.252497
0.475151,-1.13781,0,1.13781
0.475534,-2.12132,0,2.12132
0.475918,-3.0844,0,3.0844
0.476301,-3.90862,0,3.90862
0.476685,-4.49352,0,4.49352
0.477068,-4.77164,0,4.77164
0.477452,-4.71858,0,4.71858
0.477835,-4.35657,0,4.35657
0.478219,-3.75092,0,3.75092
0.478602,-3,0,3
0.478986,-2.22019,0,2.22019
0.479369,-1.52814,0,1.52814
0.479752,-1.02306,0,1.02306
0.480136,-0.771639,0,0.771639
0.480519,-0.798005,0,0.798005
0.480903,-1.0802,0,1.0802
0.481286,-1.55366,0,1.55366
0.48167,-2.12132,0,2.12132
0.482053,-2.66855,0,2.66855
0.482437,-3.08092,0,3.08092
0.48282,-3.26195,0,3.26195
0.483204,-3.14805,0,3.14805
0.483587,-2.71861,0,2.71861
0.483971,-1.99948,0,1.99948
0.484354,-1.05942,0,1.05942
0.484738,5.40887e-15,0,5.40887e-15
0.485121,1.05942,0,1.05942
0.485505,1.99948,0,1.99948
0.485888,2.71861,0,2.71861
0.486272,3.14805,0,3.14805
0.486655,3.26195,0,3.26195
0.487039,3.08092,0,3.08092
0.487422,2.66855,0,2.66855
0.487806,2.12132,0,2.12132
0.488189,1.55366,0,1.55366
0.488573,1.0802,0,1.0802
0.488956,0.798005,0,0.798005
0.48934,0.771639,0,0.771639
0.489723,1.02306,0,1.02306
0.490107,1.52814,0,1.52814
0.49049,2.22019,0,2.22019
0.490874,3,0,3
0.491257,3.75092,0,3.75092
0.491641,4.35657,0,4.35657
0.492024,4.71858,0,4.71858
0.492408,4.77164,0,4.77164
0.492791,4.49352,0,4.49352
0.493175,3.90862,0,3.90862
0.493558,3.0844,0,3.0844
0.493942,2.12132,0,2.12132
0.494325,1.13781,0,1.13781
0.494709,0.252497,0,0.252497
0.495092,-0.433569,0,0.433569
0.495476,-0.85195,0,0.85195
0.495859,-0.976905,0,0.976905
0.496243,-0.828943,0,0.828943
0.496626,-0.471315,0,0.471315
0.49701,-5.14445e-14,0,5.14445e-14
0.497393,0.471315,0,0.471315
0.497777,0.828943,0,0.828943
0.49816,0.976905,0,0.976905
0.498544,0.85195,0,0.85195
0.498927,0.433569,0,0.433569
0.499311,-0.252497,0,0.252497
0.499694,-1.13781,0,1.13781
0.500078,-2.12132,0,2.12132
0.500461,-3.0844,0,3.0844
0.500845,-3.90862,0,3.90862
0.501228,-4.49352,0,4.49352
0.501612,-4.77164,0,4.77164
0.501995,-4.71858,0,4.71858
0.502379,-4.35657,0,4.35657
0.502762,-3.75092,0,3.75092
0.503146,-3,0,3
0.503529,-2.22019,0,2.22019
0.503913,-1.52814,0,1.52814
0.504296,-1.02306,0,1.02306
0.50468,-0.771639,0,0.771639
0.505063,-0.798005,0,0.798005
0.505447,-1.0802,0,1.0802
0.50583,-1.55366,0,1.55366
0.506214,-2.12132,0,2.12132
0.506597,-2.66855,0,2.66855
0.506981,-3.08092,0,3.08092
0.507364,-3.26195,0,3.26195
0.507748,-3.14805,0,3.14805
0.508131,-2.71861,0,2.71861
0.508515,-1.99948,0,1.99948
0.508898,-1.05942,0,1.05942
0.509282,8.08744e-14,0,8.08744e-14
0.509665,1.05942,0,1.05942
0.510049,1.99948,0,1.99948
0.510432,2.71861,0,2.71861
0.510816,3.14805,0,3.14805
0.511199,3.26195,0,3.26195
0.511583,3.08092,0,3.08092
0.511966,2.66855,0,2.66855
0.51235,2.12132,0,2.12132
0.512733,1.55366,0,1.55366
0.513117,1.0802,0,1.0802
0.5135,0.798005,0,0.798005
0.513884,0.771639,0,0.771639
0.514267,1.02306,0,1.02306
0.514651,1.52814,0,1.52814
0.515034,2.22019,0,2.22019
0.515418,3,0,3
0.515801,3.75092,0,3.75092
0.516185,4.35657,0,4.35657
0.516568,4.71858,0,4.71858
0.516952,4.77164,0,4.77164
0.517335,4.49352,0,4.49352
0.517719,3.90862,0,3.90862
0.518102,3.0844,0,3.0844
0.518486,2.12132,0,2.12132
0.518869,1.13781,0,1.13781
0.519252,0.252497,0,0.252497
0.519636,-0.433569,0,0.433569
0.520019,-0.85195,0,0.85195
0.520403,-0.976905,0,0.976905
0.520786,-0.828943,0,0.828943
0.52117,-0.471315,0,0.471315
0.521553,-1.7142e-14,0,1.7142e-14
0.521937,0.471315,0,0.471315
0.52232,0.828943,0,0.828943
0.522704,0.976905,0,0.976905
0.523087,0.85195,0,0.85195
0.523471,0.433569,0,0.433569
0.523854,-0.252497,0,0.252497
0.524238,-1.13781,0,1.13781
0.524621,-2.12132,0,2.12132
0.525005,-3.0844,0,3.0844
0.525388,-3.90862,0,3.90862
0.525772,-4.49352,0,4.49352
0.526155,-4.77164,0,4.77164
0.526539,-4.71858,0,4.71858
0.526922,-4.35657,0,4.35657
0.527306,-3.75092,0,3.75092
0.527689,-3,0,3
0.528073,-2.22019,0,2.22019
0.528456,-1.52814,0,1.52814
0.52884,-1.02306,0,1.02306
0.529223,-0.771639,0,0.771639
0.529607,-0.798005,0,0.798005
0.52999,-1.0802,0,1.0802
0.530374,-1.55366,0,1.55366
0.530757,-2.12132,0,2.12132
0.531141,-2.66855,0,2.66855
0.531524,-3.08092,0,3.08092
0.531908,-3.26195,0,3.26195
0.532291,-3.14805,0,3.14805
0.532675,-2.71861,0,2.71861
0.533058,-1.99948,0,1.99948
0.533442,-1.05942,0,1.05942
0.533825,-1.56299e-13,0,1.56299e-13
0.534209,1.05942,0,1.05942
0.534592,1.99948,0,1.99948
0.534976,2.71861,0,2.71861
0.535359,3.14805,0,3.14805
0.535743,3.26195,0,3.26195
0.536126,3.08092,0,3.08092
0.53651,2.66855,0,2.66855
0.536893,2.12132,0,2.12132
0.537277,1.55366,0,1.55366
0.53766,1.0802,0,1.0802
0.538044,0.798005,0,0.798005
0.538427,0.771639,0,0.771639
0.538811,1.02306,0,1.02306
0.539194,1.52814,0,1.52814
0.539578,2.22019,0,2.22019
0.539961,3,0,3
0.540345,3.75092,0,3.75092
0.540728,4.35657,0,4.35657
0.541112,4.71858,0,4.71858
0.541495,4.77164,0,4.77164
0.541879,4.49352,0,4.49352
0.542262,3.90862,0,3.90862
0.542646,3.0844,0,3.0844
0.543029,2.12132,0,2.12132
0.543413,1.13781,0,1.13781
0.543796,0.252497,0,0.252497
0.54418,-0.433569,0,0.433569
0.544563,-0.85195,0,0.85195
0.544947,-0.976905,0,0.976905
0.54533,-0.828943,0,0.828943
0.545714,-0.471315,0,0.471315
0.546097,1.71605e-14,0,1.71605e-14
0.546481,0.471315,0,0.471315
0.546864,0.828943,0,0.828943
0.547248,0.976905,0,0.976905
0.547631,0.85195,0,0.85195
0.548015,0.433569,0,0.433569
0.548398,-0.252497,0,0.252497
0.548782,-1.13781,0,1.13781
0.549165,-2.12132,0,2.12132
0.549549,-3.0844,0,3.0844
0.549932,-3.90862,0,3.90862
0.550316,-4.49352,0,4.49352
0.550699,-4.77164,0,4.77164
0.551083,-4.71858,0,4.71858
0.551466,-4.35657,0,4.35657
0.55185,-3.75092,0,3.75092
0.552233,-3,0,3
0.552617,-2.22019,0,2.22019
0.553,-1.52814,0,1.52814
0.553384,-1.02306,0,1.02306
0.553767,-0.771639,0,0.771639
0.554151,-0.798005,0,0.798005
0.554534,-1.0802,0,1.0802
0.554918,-1.55366,0,1.55366
0.555301,-2.12132,0,2.12132
0.555685,-2.66855,0,2.66855
0.556068,-3.08092,0,3.08092
0.556452,-3.26195,0,3.26195
0.556835,-3.14805,0,3.14805
0.557219,-2.71861,0,2.71861
0.557602,-1.99948,0,1.99948
0.557986,-1.05942,0,1.05942
0.558369,-8.08335e-14,0,8.08335e-14
0.558753,1.05942,0,1.05942
0.559136,1.99948,0,1.99948
0.559519,2.71861,0,2.71861
0.559903,3.14805,0,3.14805
0.560286,3.26195,0,3.26195
0.56067,3.08092,0,3.08092
0.561053,2.66855,0,2.66855
0.561437,2.12132,0,2.12132
0.56182,1.55366,0,1.55366
0.562204,1.0802,0,1.0802
0.562587,0.798005,0,0.798005
0.562971,0.771639,0,0.771639
0.563354,1.02306,0,1.02306
0.563738,1.52814,0,1.52814
0.564121,2.22019,0,2.22019
0.564505,3,0,3
0.564888,3.75092,0,3.75092
0.565272,4.35657,0,4.35657
0.565655,4.71858,0,4.71858
0.566039,4.77164,0,4.77164
0.566422,4.49352,0,4.49352
0.566806,3.90862,0,3.90862
0.567189,3.0844,0,3.0844
0.567573,2.12132,0,2.12132
0.567956,1.13781,0,1.13781
0.56834,0.252497,0,0.252497
0.568723,-0.433569,0,0.433569
0.569107,-0.85195,0,0.85195
0.56949,-0.976905,0,0.976905
0.569874,-0.828943,0,0.828943
0.570257,-0.471315,0,0.471315
0.570641,-9.06455e-14,0,9.06455e-14
0.571024,0.471315,0,0.471315
0.571408,0.828943,0,0.828943
0.571791,0.976905,0,0.976905
0.572175,0.85195,0,0.85195
0.572558,0.433569,0,0.433569
0.572942,-0.252497,0,0.252497
0.573325,-1.13781,0,1.13781
0.573709,-2.12132,0,2.12132
0.574092,-3.0844,0,3.0844
0.574476,-3.90862,0,3.90862
0.574859,-4.49352,0,4.49352
0.575243,-4.77164,0,4.77164
0.575626,-4.71858,0,4.71858
0.57601,-4.35657,0,4.35657
0.576393,-3.75092,0,3.75092
0.576777,-3,0,3
0.57716,-2.22019,0,2.22019
0.577544,-1.52814,0,1.52814
0.577927,-1.02306,0,1.02306
0.578311,-0.771639,0,0.771639
0.578694,-0.798005,0,0.798005
0.579078,-1.0802,0,1.0802
0.579461,-1.55366,0,1.55366
0.579845,-2.12132,0,2.12132
0.580228,-2.66855,0,2.66855
0.580612,-3.08092,0,3.08092
0.580995,-3.26195,0,3.26195
0.581379,-3.14805,0,3.14805
0.581762,-2.71861,0,2.71861
0.582146,-1.99948,0,1.99948
0.582529,-1.05942,0,1.05942
0.582913,-5.36802e-15,0,5.36802e-15
0.583296,1.05942,0,1.05942
0.58368,1.99948,0,1.99948
0.584063,2.71861,0,2.71861
0.584447,3.14805,0,3.14805
0.58483,3.26195,0,3.26195
0.585214,3.08092,0,3.08092
0.585597,2.66855,0,2.66855
0.585981,2.12132,0,2.12132
0.586364,1.55366,0,1.55366
0.586748,1.0802,0,1.0802
0.587131,0.798005,0,0.798005
0.587515,0.771639,0,0.771639
0.587898,1.02306,0,1.02306
0.588282,1.52814,0,1.52814
0.588665,2.22019,0,2.22019
0.589049,3,0,3
0.589432,3.75092,0,3.75092
0.589816,4.35657,0,4.35657
0.590199,4.71858,0,4.71858
0.590583,4.77164,0,4.77164
0.590966,4.49352,0,4.49352
0.59135,3.90862,0,3.90862
0.591733,3.0844,0,3.0844
0.592117,2.12132,0,2.12132
0.5925,1.13781,0,1.13781
0.592884,0.252497,0,0.252497
0.593267,-0.433569,0,0.433569
0.593651,-0.85195,0,0.85195
0.594034,-0.976905,0,0.976905
0.594418,-0.828943,0,0.828943
0.594801,-0.471315,0,0.471315
0.595185,-5.6343e-14,0,5.6343e-14
0.595568,0.471315,0,0.471315
0.595952,0.828943,0,0.828943
0.596335,0.976905,0,0.976905
0.596719,0.85195,0,0.85195
0.597102,0.433569,0,0.433569
0.597486,-0.252497,0,0.252497
0.597869,-1.13781,0,1.13781
0.598253,-2.12132,0,2.12132
0.598636,-3.0844,0,3.0844
0.599019,-3.90862,0,3.90862
0.599403,-4.49352,0,4.49352
0.599786,-4.77164,0,4.77164
0.60017,-4.71858,0,4.71858
0.600553,-4.35657,0,4.35657
0.600937,-3.75092,0,3.75092
0.60132,-3,0,3
0.601704,-2.22019,0,2.22019
0.602087,-1.52814,0,1.52814
0.602471,-1.02306,0,1.02306
0.602854,-0.771639,0,0.771639
0.603238,-0.798005,0,0.798005
0.603621,-1.0802,0,1.0802
0.604005,-1.55366,0,1.55366
0.604388,-2.12132,0,2.12132
0.604772,-2.66855,0,2.66855
0.605155,-3.08092,0,3.08092
0.605539,-3.26195,0,3.26195
0.605922,-3.14805,0,3.14805
